User_ID,Date,WiFi_Availability,Mobile_Data_MB,WiFi_Data_MB,YouTube_MB,Instagram_MB,WhatsApp_MB,Netflix_MB,Gaming_MB,Browsing_MB,Work_Study_MB,Screen_Time_Hours,Is_Weekend,Is_Holiday
U0114,2025-06-10,1,164.47,332.55,16.28,16.21,10.93,54.61,5.08,30.23,17.97,3.39,0,0
U0114,2025-06-11,0,411.04,3.26,84.17,41.66,11.97,122.33,23.9,39.94,54.2,2.55,0,0
U0114,2025-06-12,0,465.91,5.91,75.68,60.51,23.26,109.57,39.16,33.29,87.17,4.01,0,0
U0114,2025-06-13,1,155.41,338.63,27.99,33.27,10.13,16.54,2.81,26.29,25.95,3.07,0,0
U0114,2025-06-14,0,645.0,29.46,68.47,102.96,11.85,231.42,24.81,127.13,26.75,4.0,1,0
U0114,2025-06-15,1,211.62,352.58,52.02,44.17,7.32,50.23,4.7,26.57,9.68,3.65,1,0
U0114,2025-06-16,1,295.26,636.8,41.14,48.36,13.15,81.43,6.04,46.69,34.82,4.21,0,0
U0114,2025-06-17,0,390.83,13.74,81.14,53.04,17.01,94.89,7.6,48.07,57.82,3.63,0,0
U0114,2025-06-18,0,535.48,10.61,59.97,83.92,14.27,126.08,8.14,44.44,155.82,4.21,0,0
U0114,2025-06-19,1,157.44,225.27,18.3,14.25,10.23,24.28,4.92,29.42,43.45,4.03,0,0
U0114,2025-06-20,0,320.45,24.03,45.79,51.48,9.82,85.38,10.36,34.11,57.88,3.32,0,0
U0114,2025-06-21,0,502.15,23.75,107.52,119.07,20.64,107.52,38.92,48.05,20.24,4.64,1,0
U0114,2025-06-22,1,275.86,461.1,68.04,37.62,7.4,76.64,13.55,39.47,11.07,4.69,1,0
U0114,2025-06-23,0,384.94,13.53,103.95,55.0,11.92,65.74,21.14,24.05,72.33,2.91,0,0
U0114,2025-06-24,1,275.37,372.12,58.0,37.13,12.52,73.75,9.89,30.26,31.78,4.5,0,0
U0114,2025-06-25,1,310.03,542.49,48.23,34.45,9.08,117.34,12.59,25.5,38.05,4.39,0,0
U0114,2025-06-26,1,234.37,580.17,32.05,22.55,8.23,45.96,9.6,36.96,60.27,4.4,0,0
U0114,2025-06-27,1,134.15,447.34,33.61,14.2,8.61,23.17,3.03,29.73,11.09,3.62,0,0
U0114,2025-06-28,0,573.39,8.89,128.49,109.92,11.16,166.56,27.57,58.26,25.56,3.81,1,0
U0114,2025-06-29,1,81.48,432.03,13.44,6.03,3.43,24.8,5.81,16.74,4.72,3.74,1,0
U0115,2025-01-01,1,174.92,714.31,32.72,26.88,5.93,77.66,3.21,13.15,1.38,4.69,0,1
U0115,2025-01-02,0,344.42,28.93,66.17,66.63,4.95,84.66,9.54,77.38,7.54,3.72,0,0
U0115,2025-01-03,1,190.9,567.66,47.17,34.0,7.1,56.87,4.15,20.75,5.6,4.93,0,0
U0115,2025-01-04,0,337.22,20.75,60.44,59.29,11.04,117.19,12.84,47.14,2.3,3.37,1,0
U0115,2025-01-05,0,389.46,29.96,123.59,49.37,4.89,127.89,15.11,34.06,3.39,3.18,1,0
U0115,2025-01-06,1,165.54,487.83,35.76,20.94,2.85,65.63,6.39,18.18,2.55,3.02,0,0
U0115,2025-01-07,1,150.38,456.5,30.35,30.21,5.11,49.7,3.11,17.34,2.52,3.84,0,0
U0115,2025-01-08,1,57.65,432.29,11.21,7.61,3.6,15.09,0.89,13.32,1.31,2.97,0,0
U0115,2025-01-09,0,213.22,28.32,52.9,40.29,8.59,56.09,4.44,23.33,10.52,2.89,0,0
U0115,2025-01-10,1,90.61,461.31,19.09,10.69,5.13,23.46,1.65,20.14,3.21,4.44,0,0
U0115,2025-01-11,0,376.05,10.87,131.58,44.45,11.34,102.72,16.25,36.09,3.54,3.91,1,0
U0115,2025-01-12,0,477.78,21.94,134.77,59.47,14.08,150.72,19.3,53.45,7.77,4.69,1,0
U0115,2025-01-13,0,199.77,24.01,28.02,34.51,13.0,59.91,9.05,25.71,13.57,2.79,0,0
U0115,2025-01-14,1,86.23,426.58,33.61,9.54,5.16,16.96,1.5,11.81,0.75,3.93,0,1
U0115,2025-01-15,0,355.93,19.25,94.46,65.4,8.85,109.72,12.73,21.52,14.78,3.95,0,0
U0115,2025-01-16,0,336.47,20.38,62.86,81.57,8.76,103.1,7.51,37.59,8.17,3.86,0,0
U0115,2025-01-17,0,421.75,25.62,91.81,88.06,14.65,133.25,5.1,48.63,6.5,4.93,0,0
U0115,2025-01-18,0,523.05,18.92,107.05,79.46,9.43,210.09,5.13,64.55,5.5,4.07,1,0
U0115,2025-01-19,1,152.91,797.69,45.81,35.91,5.15,20.38,5.02,26.65,1.75,4.3,1,0
U0115,2025-01-20,1,145.59,650.11,28.13,19.53,7.68,48.84,3.17,23.75,2.85,3.94,0,0
U0115,2025-01-21,0,307.94,1.32,85.59,66.11,7.51,76.98,15.55,25.7,5.87,3.93,0,0
U0115,2025-01-22,0,385.25,14.11,110.12,48.49,11.61,141.53,9.47,26.0,7.21,3.75,0,0
U0115,2025-01-23,0,361.71,25.06,82.14,57.17,5.21,135.9,5.96,39.47,6.92,3.72,0,0
U0115,2025-01-24,0,324.66,12.22,61.82,33.87,12.78,135.01,9.63,38.34,7.25,4.21,0,0
U0115,2025-01-25,1,176.2,705.76,73.56,32.54,6.02,21.98,5.19,20.97,1.84,4.18,1,0
U0115,2025-01-26,0,407.67,23.77,63.92,54.63,16.31,185.28,9.98,40.74,4.21,5.4,1,1
U0115,2025-01-27,0,342.69,1.02,98.89,87.97,7.86,69.49,14.53,22.9,13.63,3.24,0,0
U0115,2025-01-28,0,233.87,15.35,74.49,29.21,7.94,72.1,5.19,17.35,8.88,2.74,0,0
U0115,2025-01-29,1,131.09,702.17,31.9,21.24,6.57,39.78,1.48,15.1,4.53,4.7,0,0
U0115,2025-01-30,0,271.9,24.83,82.19,47.63,6.91,77.82,9.47,22.83,3.28,3.56,0,0
U0115,2025-01-31,0,259.46,23.3,55.43,24.04,13.49,103.11,4.44,14.84,23.34,2.93,0,0
U0115,2025-02-01,1,95.3,460.76,19.5,18.84,4.49,21.4,2.7,18.76,1.98,4.29,1,0
U0115,2025-02-02,0,318.47,27.66,42.71,102.99,19.1,61.89,18.44,45.6,2.27,3.96,1,0
U0115,2025-02-03,1,102.23,285.78,23.89,22.09,3.32,20.11,4.39,18.38,1.86,4.44,0,0
U0115,2025-02-04,0,278.8,19.98,78.03,82.89,7.66,50.11,10.64,18.98,8.18,3.29,0,0
U0115,2025-02-05,1,90.34,324.88,15.25,19.54,5.72,21.2,2.67,14.94,3.8,3.93,0,0
U0115,2025-02-06,0,389.01,25.61,134.71,64.22,7.91,103.67,4.64,32.04,10.7,4.16,0,0
U0115,2025-02-07,0,298.74,29.37,65.75,37.25,6.34,110.95,6.02,38.4,10.13,3.49,0,0
U0115,2025-02-08,0,429.12,27.83,130.98,55.84,6.67,150.96,12.56,34.24,3.53,3.94,1,0
U0115,2025-02-09,0,605.24,6.26,149.37,75.79,11.45,248.69,13.93,53.41,4.18,4.59,1,0
U0115,2025-02-10,0,379.43,29.6,150.21,29.47,7.78,118.87,6.33,31.46,4.96,3.73,0,0
U0115,2025-02-11,0,258.45,5.59,60.16,81.83,6.75,49.37,5.63,26.21,7.82,3.22,0,0
U0115,2025-02-12,0,262.98,10.12,80.06,39.35,10.49,83.94,4.32,17.74,6.04,3.02,0,0
U0115,2025-02-13,1,124.75,676.09,33.52,21.4,3.91,41.57,1.95,10.32,2.1,3.69,0,0
U0115,2025-02-14,0,443.31,5.63,155.65,90.06,12.46,98.88,10.18,37.69,2.92,4.46,0,1
U0115,2025-02-15,0,386.43,5.81,65.61,90.56,16.45,126.31,10.14,41.88,4.57,4.42,1,0
U0115,2025-02-16,1,116.47,398.31,38.41,22.37,6.72,19.55,2.28,17.25,0.57,4.86,1,0
U0115,2025-02-17,0,250.85,23.01,44.16,43.84,7.92,95.56,6.27,24.08,8.95,3.02,0,0
U0115,2025-02-18,0,266.27,17.21,57.63,40.05,7.95,89.97,5.38,36.56,7.43,3.54,0,0
U0115,2025-02-19,0,298.29,6.0,57.51,63.82,9.63,82.64,9.85,40.05,10.93,3.81,0,0
U0115,2025-02-20,1,93.23,23.56,21.49,11.83,5.02,26.6,3.79,12.48,4.56,3.23,0,0
U0115,2025-02-21,0,291.59,7.98,60.15,33.27,5.69,111.49,5.06,38.96,13.64,3.13,0,0
U0115,2025-02-22,0,371.43,15.6,96.78,61.52,10.83,127.3,10.65,30.99,3.64,4.45,1,0
U0115,2025-02-23,0,458.9,0.12,128.61,69.7,10.24,165.55,7.83,36.5,3.76,4.25,1,0
U0115,2025-02-24,1,82.59,343.34,18.29,4.99,8.33,22.86,2.18,17.75,1.59,2.35,0,0
U0115,2025-02-25,0,283.98,16.7,67.7,63.35,10.37,75.13,10.31,23.46,10.95,3.76,0,0
U0115,2025-02-26,0,539.86,29.81,141.98,58.77,12.02,235.11,9.93,29.88,8.99,4.92,0,0
U0115,2025-02-27,1,175.71,532.87,44.12,26.09,6.17,46.95,8.72,24.8,4.81,4.0,0,0
U0115,2025-02-28,1,90.55,618.43,32.4,9.92,6.29,18.8,1.44,13.36,1.1,4.34,0,0
U0115,2025-03-01,0,393.87,15.82,117.93,38.42,11.26,119.16,7.94,64.7,2.95,3.55,1,0
U0115,2025-03-02,0,378.85,0.06,82.7,76.76,6.23,144.66,10.86,25.67,1.67,3.83,1,0
U0115,2025-03-03,1,138.52,670.62,42.64,22.32,5.36,23.39,2.65,27.65,3.43,4.13,0,0
U0115,2025-03-04,0,222.87,21.69,34.11,42.73,10.47,71.3,5.13,30.09,11.22,3.58,0,0
U0115,2025-03-05,1,92.35,325.23,24.16,10.06,4.28,25.65,5.12,12.09,3.59,3.28,0,0
U0115,2025-03-06,1,179.24,661.87,77.26,20.28,4.26,38.43,2.98,17.38,4.32,4.08,0,0
U0115,2025-03-07,1,92.26,583.99,21.4,16.34,7.5,18.41,1.63,17.28,2.32,3.72,0,0
U0115,2025-03-08,1,72.37,505.43,10.96,11.73,5.11,17.0,2.79,16.95,2.04,4.21,1,0
U0115,2025-03-09,0,521.43,6.05,135.56,100.42,14.29,196.66,11.05,19.67,2.08,3.74,1,0
U0115,2025-03-10,1,153.77,619.57,53.19,22.3,4.3,37.81,2.93,16.65,4.29,4.21,0,0
U0115,2025-03-11,0,335.35,3.67,129.39,57.2,12.23,69.14,8.31,27.17,5.07,3.89,0,0
U0115,2025-03-12,0,385.06,1.44,116.83,41.81,10.31,105.51,7.41,59.54,12.84,4.03,0,0
U0115,2025-03-13,0,249.44,16.2,31.84,39.41,8.68,100.33,11.51,28.96,8.75,2.48,0,0
U0115,2025-03-14,0,449.0,2.38,79.0,83.16,5.95,183.94,8.78,50.14,2.13,4.12,0,1
U0115,2025-03-15,0,478.46,2.15,123.18,67.15,11.5,181.08,16.91,37.11,3.25,3.55,1,0
U0115,2025-03-16,0,467.58,12.16,169.93,57.69,6.82,139.02,9.06,43.34,4.32,4.41,1,0
U0115,2025-03-17,1,174.49,630.19,40.85,30.0,5.52,57.18,5.01,16.78,5.19,3.55,0,0
U0115,2025-03-18,0,200.43,14.6,63.55,37.12,5.84,35.72,4.55,19.86,17.74,4.12,0,0
U0115,2025-03-19,1,135.55,438.45,32.87,12.4,6.67,43.49,3.14,21.06,5.08,4.37,0,0
U0115,2025-03-20,1,128.9,638.16,22.6,27.54,5.51,30.88,1.53,26.16,4.37,4.39,0,0
U0115,2025-03-21,0,371.14,24.25,134.56,57.08,19.53,89.32,9.63,23.21,8.11,4.4,0,0
U0115,2025-03-22,1,99.25,315.44,12.28,12.08,4.17,42.68,2.17,16.96,0.97,3.48,1,0
U0115,2025-03-23,0,281.04,8.25,53.79,80.81,11.73,65.83,5.9,34.72,5.78,4.56,1,0
U0115,2025-03-24,1,93.29,372.24,28.21,7.47,6.65,26.01,1.31,14.48,1.7,3.27,0,0
U0115,2025-03-25,0,387.73,12.11,80.52,84.7,9.92,135.07,8.01,28.34,10.14,3.84,0,0
U0115,2025-03-26,0,267.18,7.95,60.72,46.54,13.43,73.64,6.8,33.11,11.57,3.01,0,0
U0115,2025-03-27,1,95.22,160.44,17.44,17.22,10.93,23.05,3.94,12.27,2.74,3.2,0,0
U0115,2025-03-28,0,304.3,1.61,58.24,52.06,11.11,97.8,8.08,35.11,17.55,3.85,0,0
U0115,2025-03-29,1,219.55,629.75,60.46,46.83,3.79,70.98,6.34,12.25,1.34,5.4,1,0
U0115,2025-03-30,1,178.43,868.53,34.49,32.87,4.79,57.29,1.87,31.09,1.75,5.29,1,0
U0115,2025-03-31,0,326.55,23.69,88.26,43.59,11.05,112.65,10.0,31.69,3.19,4.45,0,1
U0115,2025-04-01,0,278.21,21.22,33.03,53.8,9.37,117.67,7.62,27.98,6.49,3.75,0,0
U0115,2025-04-02,0,245.19,13.82,74.15,33.62,13.83,54.4,6.17,34.03,9.37,2.72,0,0
U0115,2025-04-03,1,172.62,719.87,51.43,26.38,7.34,40.91,5.32,20.49,6.94,4.58,0,0
U0115,2025-04-04,0,461.98,8.61,70.24,83.59,11.07,205.95,14.71,29.57,9.89,5.01,0,0
U0115,2025-04-05,0,306.27,23.75,95.18,63.01,9.06,85.24,7.44,20.09,1.75,3.21,1,0
U0115,2025-04-06,1,177.44,553.61,58.44,27.98,8.24,47.15,5.1,15.01,1.33,4.31,1,0
U0115,2025-04-07,0,282.6,20.86,69.05,56.94,10.88,72.29,14.04,27.67,9.11,4.2,0,0
U0115,2025-04-08,0,403.8,18.13,112.68,82.53,11.01,99.67,8.86,47.29,9.46,4.41,0,0
U0115,2025-04-09,0,337.92,18.93,81.89,51.12,9.59,121.71,9.0,30.0,7.57,2.65,0,0
U0115,2025-04-10,0,165.48,25.27,17.61,38.16,8.49,50.04,5.3,22.75,9.9,2.42,0,0
U0115,2025-04-11,0,268.58,13.64,62.72,43.28,6.82,91.55,4.29,31.97,6.46,3.98,0,0
U0115,2025-04-12,0,505.13,28.53,141.4,76.9,8.46,191.17,12.73,31.68,2.38,4.55,1,0
U0115,2025-04-13,0,431.61,12.79,141.03,106.09,14.4,92.3,10.45,28.97,3.84,5.75,1,0
U0115,2025-04-14,1,83.32,493.03,18.73,16.36,5.89,21.27,1.6,11.28,1.54,3.36,0,1
U0115,2025-04-15,0,190.49,6.09,39.33,29.4,8.6,63.83,4.67,17.68,11.74,2.89,0,0
U0115,2025-04-16,0,320.11,24.16,62.27,62.61,10.38,110.61,6.2,26.02,16.41,4.23,0,0
U0115,2025-04-17,1,147.3,758.03,35.15,22.34,5.82,47.12,1.96,19.24,3.87,4.21,0,0
U0115,2025-04-18,0,228.99,4.09,55.23,33.35,13.98,60.29,3.87,33.98,9.98,3.24,0,0
U0115,2025-04-19,1,140.42,605.94,28.23,21.85,6.38,52.63,3.35,15.21,1.55,3.48,1,0
U0115,2025-04-20,0,300.69,10.98,94.47,66.33,12.76,61.98,8.75,29.85,2.5,4.18,1,0
U0115,2025-04-21,0,328.54,23.03,172.37,34.44,6.51,47.44,6.61,28.72,6.17,3.47,0,0
U0115,2025-04-22,0,321.96,9.11,43.6,48.68,10.12,120.85,3.76,61.62,7.57,4.06,0,0
U0115,2025-04-23,0,350.43,5.37,93.65,49.24,13.64,109.29,11.1,27.41,18.07,4.97,0,0
U0115,2025-04-24,1,81.62,535.81,23.72,11.56,6.58,12.69,3.25,15.37,1.92,3.27,0,0
U0115,2025-04-25,0,337.44,2.71,92.4,70.27,6.0,69.45,5.35,60.32,6.64,3.27,0,0
U0115,2025-04-26,1,103.14,460.94,24.89,10.03,7.68,38.23,2.14,11.26,0.65,4.23,1,0
U0115,2025-04-27,0,480.3,17.44,90.04,78.63,9.21,209.67,9.09,39.27,5.96,4.33,1,0
U0115,2025-04-28,0,273.2,1.84,72.26,40.77,8.56,93.78,4.12,24.94,6.91,3.14,0,0
U0115,2025-04-29,1,60.57,485.05,11.79,12.69,2.8,13.5,2.12,11.13,1.7,2.94,0,0
U0115,2025-04-30,1,117.61,480.3,28.46,22.14,7.23,23.4,1.87,19.91,5.18,3.14,0,0
U0115,2025-05-01,1,154.23,523.75,32.73,22.37,3.48,59.72,6.31,16.44,0.85,4.08,0,1
U0115,2025-05-02,0,573.2,7.29,179.66,73.04,12.47,213.24,11.21,28.25,9.48,4.73,0,0
U0115,2025-05-03,1,127.54,666.25,31.81,16.44,7.31,40.11,3.65,17.09,0.92,4.59,1,0
U0115,2025-05-04,0,320.52,12.07,77.51,40.3,9.14,132.17,8.25,25.66,1.84,3.68,1,0
U0115,2025-05-05,1,158.17,493.14,20.49,26.56,7.5,58.01,7.44,15.73,9.78,4.63,0,0
U0115,2025-05-06,1,150.36,468.99,24.35,25.98,5.81,58.39,1.58,19.44,2.78,3.76,0,0
U0115,2025-05-07,0,281.0,5.04,83.74,31.11,6.74,90.07,6.79,27.7,12.37,3.78,0,0
U0115,2025-05-08,0,151.45,5.16,45.1,29.45,5.58,31.19,5.54,14.85,7.63,2.17,0,0
U0115,2025-05-09,1,126.14,444.91,35.06,14.95,7.01,28.83,3.07,22.65,4.47,4.19,0,0
U0115,2025-05-10,1,79.79,420.93,23.81,13.69,5.09,13.68,2.15,14.26,0.74,4.1,1,0
U0115,2025-05-11,1,114.88,367.21,29.26,20.55,6.41,31.39,2.46,14.91,0.71,5.1,1,0
U0115,2025-05-12,0,312.27,16.69,94.79,34.15,8.78,87.56,5.46,40.44,16.11,3.88,0,0
U0115,2025-05-13,0,508.86,8.65,91.47,72.7,7.29,252.57,13.32,16.44,14.36,3.58,0,0
U0115,2025-05-14,0,412.82,26.78,142.87,49.32,9.71,126.47,6.37,33.35,11.69,3.87,0,0
U0115,2025-05-15,0,262.33,28.0,69.79,43.7,4.6,57.93,7.56,48.11,9.65,4.05,0,0
U0115,2025-05-16,0,297.79,2.99,74.44,40.37,11.2,88.39,13.03,36.49,10.05,3.32,0,0
U0115,2025-05-17,1,112.8,425.76,26.15,19.72,4.65,31.6,3.45,17.41,0.81,2.95,1,0
U0115,2025-05-18,1,101.22,476.57,42.98,12.64,6.12,12.62,2.21,14.98,1.57,3.17,1,0
U0115,2025-05-19,0,319.53,26.89,142.62,41.85,11.58,49.88,14.6,25.34,8.08,3.49,0,0
U0115,2025-05-20,0,349.58,13.84,52.26,53.51,7.15,158.75,6.68,33.37,9.91,3.51,0,0
U0115,2025-05-21,1,136.53,445.01,21.29,24.44,4.17,53.42,1.68,14.54,6.06,4.04,0,0
U0115,2025-05-22,0,227.91,5.74,110.24,26.65,10.65,31.79,4.87,17.48,8.0,3.04,0,0
U0115,2025-05-23,0,238.6,4.92,72.53,51.13,6.18,41.14,11.4,28.88,8.25,2.41,0,0
U0115,2025-05-24,0,486.69,3.23,141.14,50.46,7.92,173.72,7.08,65.12,2.31,4.52,1,0
U0115,2025-05-25,0,412.39,23.56,156.21,59.03,14.36,109.5,8.15,29.43,2.72,4.23,1,0
U0115,2025-05-26,0,325.85,20.87,70.79,49.14,17.51,97.4,10.25,40.52,14.18,4.35,0,0
U0115,2025-05-27,0,456.52,25.56,134.62,73.75,10.44,144.38,6.51,41.89,8.4,3.92,0,0
U0115,2025-05-28,0,289.4,18.18,73.14,48.66,11.95,90.54,5.34,22.86,13.75,4.06,0,0
U0115,2025-05-29,0,245.1,1.09,58.9,42.79,8.07,57.11,8.6,42.62,7.4,2.57,0,0
U0115,2025-05-30,0,306.2,1.24,99.12,30.63,6.13,75.03,7.9,53.27,9.62,3.81,0,0
U0115,2025-05-31,0,417.23,2.57,80.22,73.6,8.18,178.44,6.84,32.16,4.42,4.48,1,0
U0115,2025-06-01,0,332.69,9.55,98.11,45.53,7.95,105.13,22.18,24.81,2.37,3.81,1,0
U0115,2025-06-02,0,312.18,4.45,59.69,40.37,10.09,122.13,7.41,33.33,14.17,3.77,0,0
U0115,2025-06-03,1,115.94,299.65,24.12,18.71,4.76,33.16,2.15,21.25,2.51,3.55,0,0
U0115,2025-06-04,0,436.61,9.41,66.98,98.27,12.92,163.86,12.22,36.47,10.97,4.37,0,0
U0115,2025-06-05,0,341.73,7.53,119.51,34.29,5.36,117.0,5.42,25.67,7.15,3.21,0,0
U0115,2025-06-06,0,241.29,16.53,48.92,46.19,9.85,49.23,7.64,46.96,13.2,3.3,0,0
U0115,2025-06-07,0,504.86,5.08,129.86,71.15,14.53,188.07,13.33,43.38,4.15,5.39,1,1
U0115,2025-06-08,0,313.25,25.48,54.07,88.63,8.09,81.18,5.02,48.72,2.49,3.57,1,0
U0115,2025-06-09,1,141.93,301.12,39.0,28.89,5.09,32.73,2.85,16.35,5.67,3.08,0,0
U0115,2025-06-10,0,262.72,26.17,32.88,31.68,10.1,110.09,8.45,40.35,8.15,3.26,0,0
U0115,2025-06-11,1,114.63,404.18,38.59,13.49,6.67,25.59,4.97,13.93,2.23,3.83,0,0
U0115,2025-06-12,1,138.02,325.58,39.71,14.93,6.79,44.94,2.48,15.72,2.41,4.41,0,0
U0115,2025-06-13,1,126.11,624.76,23.55,25.8,7.06,35.58,2.67,19.45,1.91,4.2,0,0
U0115,2025-06-14,0,371.59,1.5,102.96,77.25,14.81,86.86,13.62,44.34,2.04,4.34,1,0
U0115,2025-06-15,1,198.95,826.2,73.17,21.35,7.81,56.84,3.3,19.2,1.36,5.06,1,0
U0115,2025-06-16,0,245.84,10.41,56.65,35.52,7.13,64.3,15.95,36.79,9.83,3.52,0,0
U0115,2025-06-17,0,247.38,8.48,53.05,33.3,11.66,86.89,6.21,28.9,7.59,3.06,0,0
U0115,2025-06-18,0,361.25,22.06,85.41,63.26,5.19,121.47,6.71,40.31,10.0,4.71,0,0
U0115,2025-06-19,0,303.64,5.26,64.67,61.34,10.67,98.84,5.27,28.53,10.04,3.16,0,0
U0115,2025-06-20,0,294.94,11.07,61.63,58.49,10.29,87.46,6.95,37.89,8.64,3.78,0,0
U0115,2025-06-21,1,214.84,694.1,58.6,30.36,4.27,76.92,4.31,21.03,2.16,4.27,1,0
U0115,2025-06-22,0,469.74,20.55,158.53,57.75,18.01,131.99,16.57,43.83,5.49,4.67,1,0
U0115,2025-06-23,0,266.95,26.59,71.18,59.34,11.01,53.26,7.81,35.15,7.84,3.07,0,0
U0115,2025-06-24,0,336.41,16.56,57.93,32.28,13.35,149.01,8.13,34.78,14.01,3.42,0,0
U0115,2025-06-25,1,167.41,560.05,41.14,24.19,3.63,49.83,4.72,26.7,3.81,5.28,0,0
U0115,2025-06-26,0,334.89,28.28,74.77,45.53,3.17,128.42,8.41,36.0,11.8,3.15,0,0
U0115,2025-06-27,0,324.75,21.69,73.41,47.63,13.17,106.92,5.49,46.38,5.77,4.43,0,0
U0115,2025-06-28,0,550.25,17.47,154.82,79.13,22.08,155.01,10.02,79.53,5.63,5.58,1,0
U0115,2025-06-29,1,141.43,404.63,39.21,10.99,5.77,47.57,5.78,19.41,1.38,4.28,1,0
U0116,2025-01-01,0,336.81,14.93,82.24,53.15,12.14,86.37,5.24,46.12,24.6,4.22,0,1
U0116,2025-01-02,1,80.7,431.09,15.13,8.36,9.22,15.29,0.98,16.58,8.69,2.02,0,0
U0116,2025-01-03,0,339.6,21.53,50.23,44.58,10.86,75.98,3.42,52.02,75.35,4.0,0,0
U0116,2025-01-04,1,99.62,517.85,16.99,14.03,7.5,18.53,1.58,26.75,6.27,4.31,1,0
U0116,2025-01-05,1,186.37,571.28,39.36,24.39,4.33,47.63,1.94,37.67,16.15,4.7,1,0
U0116,2025-01-06,0,254.09,4.9,46.2,34.02,12.02,71.24,2.49,36.62,31.17,2.76,0,0
U0116,2025-01-07,0,279.57,1.77,41.91,49.0,14.97,67.93,4.45,35.42,43.53,3.86,0,0
U0116,2025-01-08,0,342.76,25.37,61.0,47.85,11.61,78.49,2.16,51.62,62.62,3.78,0,0
U0116,2025-01-09,0,254.94,12.96,47.7,28.98,11.44,51.53,3.5,57.68,33.71,3.34,0,0
U0116,2025-01-10,1,123.8,549.53,18.59,16.59,6.56,29.53,1.92,15.96,24.75,4.1,0,0
U0116,2025-01-11,0,217.34,4.77,28.12,56.16,10.62,56.23,2.6,24.36,21.86,3.8,1,0
U0116,2025-01-12,1,111.26,214.89,20.05,23.08,7.54,23.22,0.97,18.23,9.27,4.62,1,0
U0116,2025-01-13,0,316.02,19.21,69.58,46.07,10.43,56.58,5.29,63.79,39.0,3.69,0,0
U0116,2025-01-14,1,135.62,439.81,28.91,20.23,7.79,26.09,2.49,32.87,6.39,4.76,0,1
U0116,2025-01-15,1,140.77,518.7,26.95,22.47,9.1,28.3,2.04,23.99,16.66,5.49,0,0
U0116,2025-01-16,0,302.87,11.81,51.62,37.35,17.09,80.73,7.92,38.08,45.84,3.75,0,0
U0116,2025-01-17,0,281.78,10.41,56.67,33.95,10.04,70.5,3.11,35.51,49.45,3.63,0,0
U0116,2025-01-18,0,318.99,6.49,61.44,75.73,12.74,75.31,3.95,53.17,11.12,3.67,1,0
U0116,2025-01-19,0,345.87,7.06,90.0,64.38,13.85,49.33,5.85,69.24,25.53,4.06,1,0
U0116,2025-01-20,1,138.12,215.39,21.39,16.86,6.46,31.85,2.93,24.84,22.74,3.56,0,0
U0116,2025-01-21,1,114.04,445.41,27.4,16.39,4.99,18.72,2.54,17.31,17.57,4.38,0,0
U0116,2025-01-22,1,133.76,310.35,11.29,17.72,8.12,24.23,1.33,25.56,34.81,4.03,0,0
U0116,2025-01-23,0,294.66,28.04,58.82,52.35,10.32,62.92,5.6,29.89,51.18,3.24,0,0
U0116,2025-01-24,1,213.83,646.22,37.98,30.28,10.23,40.24,3.28,23.18,51.54,4.94,0,0
U0116,2025-01-25,0,344.29,9.18,54.89,74.59,12.91,100.56,8.19,46.92,18.69,4.05,1,0
U0116,2025-01-26,1,97.5,286.84,19.03,11.89,11.04,16.83,2.66,21.96,6.29,2.78,1,1
U0116,2025-01-27,1,107.81,467.72,17.75,11.19,6.98,13.5,2.06,25.94,21.76,3.35,0,0
U0116,2025-01-28,0,282.7,11.4,25.53,48.04,10.45,65.06,4.63,44.88,61.5,3.89,0,0
U0116,2025-01-29,1,123.96,476.41,15.47,17.5,5.37,19.32,1.72,22.1,32.56,4.56,0,0
U0116,2025-01-30,1,92.17,463.0,11.81,17.19,6.03,17.25,1.78,18.15,12.58,3.61,0,0
U0116,2025-01-31,0,443.37,29.37,72.01,69.28,9.28,104.81,9.94,61.42,81.14,4.98,0,0
U0116,2025-02-01,0,322.07,14.92,62.28,52.18,9.76,87.98,4.04,53.09,26.98,4.73,1,0
U0116,2025-02-02,1,95.75,416.63,12.04,13.65,9.91,18.82,1.84,22.04,9.79,3.25,1,0
U0116,2025-02-03,1,71.48,341.0,8.16,10.66,8.78,12.62,0.69,15.42,9.44,2.28,0,0
U0116,2025-02-04,1,115.23,228.1,21.2,16.79,9.19,17.8,1.56,18.95,20.53,4.04,0,0
U0116,2025-02-05,0,403.39,5.9,127.03,32.42,16.55,113.31,7.24,45.44,29.14,4.0,0,0
U0116,2025-02-06,1,180.02,510.95,28.21,36.79,7.33,30.06,2.15,33.56,27.51,3.99,0,0
U0116,2025-02-07,0,320.28,2.05,53.37,66.61,10.4,71.99,4.94,53.01,34.33,4.84,0,0
U0116,2025-02-08,0,336.57,11.2,41.98,84.44,13.6,85.34,9.42,57.73,17.13,4.08,1,0
U0116,2025-02-09,0,418.53,22.76,123.15,82.03,11.41,81.03,6.46,41.96,39.01,4.11,1,0
U0116,2025-02-10,0,201.07,3.51,25.38,31.67,9.43,41.76,2.99,30.14,43.62,2.73,0,0
U0116,2025-02-11,0,286.44,2.29,47.57,53.93,7.86,58.96,6.18,30.32,58.71,4.05,0,0
U0116,2025-02-12,0,322.0,29.04,36.18,70.42,10.07,85.14,3.58,35.48,55.37,3.77,0,0
